Service Request URL,Service Request,Status,Request Date,Description,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002209&type=new_cs180226204420&viewRole=,DPU000002209,Completed,"October 12, 2018 1:40 pm",Light out in the rear of 4801 E Seminary Ave on Westbrook at the alley entrance. 2nd light is behind 4803 E Seminary Ave,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009818&type=new_cs180221194656&viewRole=,DPW000009818,Assigned,"October 12, 2018 1:36 pm","The tree on the corner of Stonewall Ave and Cedar Lane on the North (New Kent) side of Stonewall is dead and dropping limbs on the sidewalk and travel lanes. The tree immediately to it's right on Stonewall is in similar condition. Both constitute a safety hazard to pedestrians and motorists, and, the City having been notified, any liability arising from property damage or personal injury will be 100% that of the City. These trees need to be removed at the earliest possible time.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002208&type=new_cs180226204420&viewRole=,DPU000002208,Completed,"October 12, 2018 1:30 pm",One ligh out on Tilton Ct and 1 light out on Shallow Way,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002207&type=new_cs180226204420&viewRole=,DPU000002207,Completed,"October 12, 2018 1:28 pm",all streetlights out from storm,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002206&type=new_cs180226204420&viewRole=,DPU000002206,Completed,"October 12, 2018 1:23 pm",all streetlights out from storm,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002205&type=new_cs180226204420&viewRole=,DPU000002205,Completed,"October 12, 2018 1:21 pm",all streetlights out from storm,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002204&type=new_cs180226204420&viewRole=,DPU000002204,Completed,"October 12, 2018 1:20 pm",all streetlights out from storm,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009815&type=new_cs180221194656&viewRole=,DPW000009815,Assigned,"October 12, 2018 1:18 pm",would like the tree to come down.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009814&type=new_cs180221194656&viewRole=,DPW000009814,Assigned,"October 12, 2018 1:14 pm",Tree down. Tracking number 0043315,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009813&type=new_cs180221192758&viewRole=,DPW000009813,Assigned,"October 12, 2018 1:04 pm",citizen states there are 20 -25 Plastic Bags of Trash dumped in front,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009812&type=new_cs180221194656&viewRole=,DPW000009812,Assigned,"October 12, 2018 1:03 pm",Roots from tree in City tree well have uprooted the sidewalk and created extremely hazardous tripping dangers. Pedestrians have been injured from falling and wheelchairs cannot traverse the sidewalk. Please investigate.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009811&type=new_cs180221194656&viewRole=,DPW000009811,Assigned,"October 12, 2018 1:01 pm","This tree was reported before the system a several years ago. Its been leaning East, across the street for years and is sick as confirmed by an Arborist 6 weeks ago. After Hurricane Michael, it is now leaning Southeast and could pose danger to our home is it comes down. It is a severe change in its position. Can this tree and the rootball please be removed as soon as possible? We want to arrange for a new tree to replace it through the Adopt a Tree Program.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009810&type=new_cs180221194656&viewRole=,DPW000009810,Assigned,"October 12, 2018 1:01 pm",2 trees have fall blocking street an driveway,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009809&type=new_cs180221194656&viewRole=,DPW000009809,Assigned,"October 12, 2018 12:53 pm",top branch leaning on building is broken abut 40 ft long barely connected to tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009808&type=new_cs180301154109&viewRole=,DPW000009808,Completed,"October 12, 2018 12:47 pm",Multiple pot holes on the same block.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009807&type=new_cs180221194656&viewRole=,DPW000009807,Assigned,"October 12, 2018 12:46 pm",Tree in Road,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009804&type=new_cs180221194656&viewRole=,DPW000009804,Assigned,"October 12, 2018 12:40 pm",Tree in road. Tracking number 5772648,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009803&type=new_cs180301154109&viewRole=,DPW000009803,Assigned,"October 12, 2018 12:38 pm","In front of 6524 and 6525 Hagueman drive, LARGE SINKING spots all way cross road approximately 3 feet wide (getting wider & deeper every day)",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009802&type=new_cs180221194656&viewRole=,DPW000009802,Assigned,"October 12, 2018 12:37 pm",Tree. Tracking number 0972565,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002203&type=new_cs180228155543&viewRole=,DPU000002203,Assigned,"October 12, 2018 12:36 pm",the road are buckling is causing a sinkhole due to the truck doing construction,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009801&type=new_cs180221194656&viewRole=,DPW000009801,Assigned,"October 12, 2018 12:26 pm",Tree Down. Tracking number 0073503,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009800&type=new_cs180221194656&viewRole=,DPW000009800,Assigned,"October 12, 2018 12:26 pm",Citizen called to report a tree that is blocking the street,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009799&type=new_cs180221194656&viewRole=,DPW000009799,Assigned,"October 12, 2018 12:24 pm","Part of tree in yard, blocking bus stop",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009798&type=new_cs180221194656&viewRole=,DPW000009798,Assigned,"October 12, 2018 12:23 pm",Tree in road. Tracking number 5420334,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009796&type=new_cs180221194656&viewRole=,DPW000009796,Assigned,"October 12, 2018 12:17 pm",Large limb has fallen on two cars.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002202&type=new_cs180228212904&viewRole=,DPU000002202,Assigned,"October 12, 2018 12:14 pm",Storm drain not draining,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002201&type=new_cs180226204420&viewRole=,DPU000002201,Completed,"October 12, 2018 12:04 pm",all lights out from storm,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009794&type=new_cs180221190731&viewRole=,DPW000009794,Completed,"October 12, 2018 11:50 am","would like to know if the city of Richmond can change a 2 way stop into a 4- way stop consider putting stop sign on east and west of 7th street , it has become very hard see for on coming traffic",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002200&type=new_cs180226204420&viewRole=,DPU000002200,Completed,"October 12, 2018 11:49 am",light out on corner of N. 20th @ E. Grace,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009793&type=new_cs180221194656&viewRole=,DPW000009793,Assigned,"October 12, 2018 11:48 am",tree down and is in the street but not blocking traffic. that in front of address listed.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002199&type=new_cs180226204420&viewRole=,DPU000002199,Completed,"October 12, 2018 11:47 am",Street light out on 1600 block of Monument Ave near the church in the middle of the block.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002198&type=new_cs180226204420&viewRole=,DPU000002198,Completed,"October 12, 2018 11:46 am",all lights out,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002197&type=new_cs180228212504&viewRole=,DPU000002197,Assigned,"October 12, 2018 11:44 am","The storm basin on the southeast side of Lee Circle at Monument Ave and N Allen Ave does not drain the street during rain. The street gets badly flooded, causing people to veer around it, which could be dangerous.",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002196&type=new_cs180226204420&viewRole=,DPU000002196,Completed,"October 12, 2018 11:42 am",All street lights out from storm,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002195&type=new_cs180226204420&viewRole=,DPU000002195,Completed,"October 12, 2018 11:42 am","Caller states light has been out. Additional numbers on pole - TK34, 4620B",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002194&type=new_cs180226204420&viewRole=,DPU000002194,Completed,"October 12, 2018 11:40 am",All street lights out from storm,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002193&type=new_cs180228212504&viewRole=,DPU000002193,Assigned,"October 12, 2018 11:40 am","At the west corners of Monument Ave and N Lombardy St, the storm basins do not drain whenever it rains. It floods the street & makes the crosswalks unusable (you have to walk through the middle of the street to get around the giant puddles).",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002192&type=new_cs180228212504&viewRole=,DPU000002192,Assigned,"October 12, 2018 11:36 am","When there is a small amt of rainfall, this basin causes street flooding. Now imagine if there is a hurricane dumping rain on us. Driving by this morning, basin is completely blocked by dirt. STILL. @ Monument Ave & N Sheppard St",,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009790&type=new_cs180221194656&viewRole=,DPW000009790,Assigned,"October 12, 2018 11:31 am",tree limbs are blocking the alley.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009789&type=new_cs180221194656&viewRole=,DPW000009789,Assigned,"October 12, 2018 11:28 am",tree has been uprooted and leaning into the street needs to be removed asap,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009788&type=new_cs180221194656&viewRole=,DPW000009788,Assigned,"October 12, 2018 11:10 am",Citizen stated tree down blocking sidewalk,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002191&type=new_cs180301142929&viewRole=,DPU000002191,Assigned,"October 12, 2018 11:00 am",DPU000001566 >> previous work order and this an emergency and the basin does need immediate cleaning,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002190&type=new_cs180226204420&viewRole=,DPU000002190,Completed,"October 12, 2018 10:52 am",the cables from the street lamp,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009784&type=new_cs180221194656&viewRole=,DPW000009784,Assigned,"October 12, 2018 10:51 am",Tree in Road. Tracking number 0118736,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009783&type=new_cs180221194656&viewRole=,DPW000009783,Assigned,"October 12, 2018 10:45 am",Tree Down. Tracking number 2565173,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009781&type=new_cs180221194656&viewRole=,DPW000009781,Assigned,"October 12, 2018 10:42 am",Large branch in tree has snapped and could fall.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000002189&type=new_cs180228212904&viewRole=,DPU000002189,Assigned,"October 12, 2018 10:39 am",Caller states pavement lined ditches along Kennondale is eroding away and causing issues.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009780&type=new_cs180221194656&viewRole=,DPW000009780,Assigned,"October 12, 2018 10:36 am",Caller states a tree has fallen on the road - Dominion has been alerted - Caller states there is damage to the street. Tree is sliding.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009778&type=new_cs180221194656&viewRole=,DPW000009778,Assigned,"October 12, 2018 10:33 am",There is a tree down on Evansway Lane 23235 across the road blocking access to homes beyond that point. Power lines involved . Do you have an estimated time for removal and repair? Thank you,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009777&type=new_cs180221194656&viewRole=,DPW000009777,Assigned,"October 12, 2018 10:28 am",The tree on the vacant lot at 1505 N 22nd street has fallen and is leaning on my fence.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009775&type=new_cs180221194656&viewRole=,DPW000009775,Completed,"October 12, 2018 10:25 am",Doug from EOC called. Urgent request. Dominion is dealing with live wires. There is a Mother and child stuck in the duplex.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009773&type=new_cs180221194656&viewRole=,DPW000009773,Assigned,"October 12, 2018 10:19 am",Overlapping the house,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009772&type=new_cs180221194656&viewRole=,DPW000009772,Assigned,"October 12, 2018 10:18 am",Tree is down blocking the alley in the 2800 block of Hanes. Power is still on in the block but it does look like the tree is touching a power line.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009771&type=new_cs180221194656&viewRole=,DPW000009771,Assigned,"October 12, 2018 10:16 am",Citizen states tree in front of property need to be assessed tree has hole in it root is running in front yard of property. she states it's an old tree,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009770&type=new_cs180221194656&viewRole=,DPW000009770,Assigned,"October 12, 2018 10:13 am",citizen states 2 Big Branches fell out of tree in alley blocking part of the alley,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009769&type=new_cs180221194656&viewRole=,DPW000009769,Assigned,"October 12, 2018 10:12 am",the cable lines where involved and the tree fell on her shed and and partial resting on her fence and she does not know how much damage was made,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009767&type=new_cs180221194656&viewRole=,DPW000009767,Assigned,"October 12, 2018 10:10 am",Tree Down. Tracking number 9513284,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009766&type=new_cs180221194656&viewRole=,DPW000009766,Assigned,"October 12, 2018 10:07 am",Caller states tree has fallen across her driveway and is blocking the street and sidewalk.,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009764&type=new_cs180221194656&viewRole=,DPW000009764,Assigned,"October 12, 2018 10:05 am",Citizen states that there is a tree blocking the street north of Evans Way Lane,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000009763&type=new_cs180301154109&viewRole=,DPW000009763,Assigned,"October 12, 2018 10:04 am",Tree fell over from storm and ripped up the surrounding sidewalk.,,,,
