Service Request URL,Service Request,Status,Request Date,Description,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000593&type=new_cs180228212504&viewRole=,DPU000000593,Assigned,"July 17, 2018 5:23 pm",Totally clogged basin at St Gertrude High School flooding across Tilden St. It is at the southwestern corner right at the intersection with Tilden St.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003157&type=new_cs180301154109&viewRole=,DPW000003157,Completed,"July 17, 2018 5:22 pm",big whole before you come into the parking lott.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003155&type=new_cs180301154109&viewRole=,DPW000003155,Completed,"July 17, 2018 4:57 pm",Brick sidewalks need repair. Bricks coming up along trees causing pedestrians to fall. Sidewalk along Queen Charlotte and Banbury in need of repair.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000592&type=new_cs180228212504&viewRole=,DPU000000592,Assigned,"July 17, 2018 4:55 pm",needs cleaning,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000000518&type=new_cs180301161330&viewRole=,PDR000000518,Completed,"July 17, 2018 4:39 pm",A gold colored Mitsubishi Galant w/ damage on driver side rear of vehicle is parked in driveway w/o license plates and a rejected inspection sticker. Parked there for over a month,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003152&type=new_cs180221194656&viewRole=,DPW000003152,Assigned,"July 17, 2018 4:34 pm",the tree is causing the sidewalk to rise up and it is a trip hazard from the roots. the tree is growing through the power lines of two businesses. citizen states that she has been putting in several request for 3 years and nothing has been done and wants to have the tree removed.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000591&type=new_cs180228212904&viewRole=,DPU000000591,Assigned,"July 17, 2018 4:23 pm",the storm drain between kennsington and Belmont on the left hand side,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000135&type=new_cs180529151350&viewRole=,RPD000000135,Assigned,"July 17, 2018 4:12 pm",Citizen calling about street cleaning occurring on tomorrow. Other side of street is blocked off due to construction. Was wondering where her and some of her disabled neighbors should park.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003146&type=new_cs180221194423&viewRole=,DPW000003146,Assigned,"July 17, 2018 4:10 pm","Tanglewood @ Cheverly, Tanglewood @ Meridale, Tanglewood @ Cherokee. All the ""Tanglewood signs"" needed to be looked at.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003145&type=new_cs180221192758&viewRole=,DPW000003145,Completed,"July 17, 2018 4:02 pm",Fallen limbs and branches from storm 7/17/2018 in rear of property in alley Attached image.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003141&type=new_cs180221192758&viewRole=,DPW000003141,Assigned,"July 17, 2018 3:47 pm",JUST MOVED IN SOMEONE DUMPED TRASH AND WOOD AND SHEET ROCK IN THE BACK ALLEY BEHIND HER HOME WOULD LIKE TO HAVE REMOVED,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000588&type=new_cs180228212504&viewRole=,DPU000000588,Assigned,"July 17, 2018 3:43 pm",Two clogged drainage basins on SE corner of Grove and Colonial Avenues. 2823 Grove Ave is the adjacent address. The opening on the Colonial side of the corner hasn't functioned for a dozen or more years.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003140&type=new_cs180301154109&viewRole=,DPW000003140,Completed,"July 17, 2018 3:34 pm",Citizen called to report a pot hole in this area.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000587&type=new_cs180228212904&viewRole=,DPU000000587,Assigned,"July 17, 2018 3:30 pm",This is a storm drainage and it is clogged up.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003137&type=new_cs180301154109&viewRole=,DPW000003137,Completed,"July 17, 2018 3:20 pm",Pothole in right side westbound lane of Cary Street Rd between Libbie and Maple,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000586&type=new_cs180228212904&viewRole=,DPU000000586,Assigned,"July 17, 2018 3:15 pm",the drains becomes a stream and washes everything down. has alot of flodding when it rains and has had a lot of rain lately so always flooded from all the leaves and sticks that have washed down from other properties,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000585&type=new_cs180226204420&viewRole=,DPU000000585,Completed,"July 17, 2018 3:14 pm",Light located directly in front of house completely out,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003136&type=new_cs180221194656&viewRole=,DPW000003136,Assigned,"July 17, 2018 3:11 pm",Large limb has fallen off the tree and needs to be removed,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=RPD000000134&type=new_cs180529151322&viewRole=,RPD000000134,Completed,"July 17, 2018 3:09 pm",Two cars parked in front of house - haven't moved in over a month. One is a light gray Nissan. The other is a white Ford.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000584&type=new_cs180228212904&viewRole=,DPU000000584,Assigned,"July 17, 2018 3:07 pm",Caller states the drain is blocked and causes flooding in the street.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000583&type=new_cs180228212504&viewRole=,DPU000000583,Assigned,"July 17, 2018 2:40 pm",Needs to be cleaned out needs to have dirt and debris removed,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000582&type=new_cs180226204420&viewRole=,DPU000000582,Completed,"July 17, 2018 2:38 pm",The lights in Thomas Square Park have been out for some time. The park is located between Randolph Street/Bethany and Wallace/Kemper. The decorative lights are out and the light in the gazebo is out. Neighbors state these have been report multiple times in the past year.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003131&type=new_cs180221194032&viewRole=,DPW000003131,Completed,"July 17, 2018 2:27 pm",gravel has been laid in alley but it is higher than the citizens back yard so when it rains the water runs off the gravel and causes his backyard to flood would like to have additional gravel laid up against his fence to great a barrier that will stop the water from flowing into his yard,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000581&type=new_cs180228212904&viewRole=,DPU000000581,Assigned,"July 17, 2018 2:22 pm",THE STORM DRAIN ON THE CORNER CLOGS UP AND IT FLOODS THE WHOLE CORNER PART OF THE BLOCK.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003130&type=new_cs180221194656&viewRole=,DPW000003130,Assigned,"July 17, 2018 2:17 pm","There is a very large, dead tree in front of our house in the space between the sidewalk and the street. It's right in front of the house near the walkway. It's obviously dead. If it falls, someone or someone's home is going to be severely damaged. It could go at any time because of all the wet weather we've had. We have been asking for at least the last year and a half for the tree to be removed. No one has ever called us or written us and certainly the tree has not been removed.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=PDR000000512&type=new_cs180301161330&viewRole=,PDR000000512,Completed,"July 17, 2018 2:14 pm",WHITE VAN,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003129&type=new_cs180301154109&viewRole=,DPW000003129,Assigned,"July 17, 2018 2:14 pm",previous work was done by DPU and in the process the sidewalk has been damaged citizen is calling to inquire about or place an order to get sidewalk repaired,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003128&type=new_cs180221194457&viewRole=,DPW000003128,Assigned,"July 17, 2018 2:13 pm",Crepe myrtle bush in traffic circle needs to be trimmed down. Limb is blocking view of oncoming traffic and sign arrow on Overbrook Rd.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003125&type=new_cs180301154109&viewRole=,DPW000003125,Assigned,"July 17, 2018 2:00 pm",A sink hole has developed around a Gas Works valve housing in the sidewalk.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003123&type=new_cs180221194656&viewRole=,DPW000003123,Assigned,"July 17, 2018 1:55 pm",On 2nd from Franklin St. to the Lee Bridge in various locations tree limbs on the sidewalk hang down at eye level or below posing a hazard to pedestrians. At the off ramp from the bridge to 2nd they completely obstruct the sidewalk.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003122&type=new_cs180221192758&viewRole=,DPW000003122,Completed,"July 17, 2018 1:48 pm",Tree debris for pickup on the side of this location at end of driveway.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000579&type=new_cs180226204420&viewRole=,DPU000000579,Completed,"July 17, 2018 1:18 pm","Streetlight has been out for 9 days. Citizen states that without the light, the area is totally dark and unsafe. The streetlight is located between Everett and Stockton in front of the citizen's home on the opposite side of the street.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003116&type=new_cs180221194656&viewRole=,DPW000003116,Assigned,"July 17, 2018 1:05 pm","Tree ID: 32703, 32697, and 32687 - caller states the trees need to be pruned",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003114&type=new_cs180301154109&viewRole=,DPW000003114,Assigned,"July 17, 2018 1:01 pm","Citizen called regarding work that was done at this location, the bricks from the sidewalk were lifted but never put back down. Please follow up.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003109&type=new_cs180301154109&viewRole=,DPW000003109,Completed,"July 17, 2018 12:44 pm",Throughout the 600 and 700 blocks of W 20th St. there are numerous potholes and deteriorating pavement. This is at least 4 times per year.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003107&type=new_cs180221194457&viewRole=,DPW000003107,Assigned,"July 17, 2018 12:36 pm",overgrown vegetation is completely blocking sidewalk,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003101&type=new_cs180301154109&viewRole=,DPW000003101,Completed,"July 17, 2018 12:05 pm","Huge Potholes, With Drain pipes showing underneath",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003100&type=new_cs180301154109&viewRole=,DPW000003100,Completed,"July 17, 2018 12:03 pm",potholes located on the side of the house on e 33rd st,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003099&type=new_cs180221192758&viewRole=,DPW000003099,Completed,"July 17, 2018 12:03 pm",trash was missed it picked up curbside on Mondays trashed is picked up lamont street .,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003097&type=new_cs180221192758&viewRole=,DPW000003097,Completed,"July 17, 2018 11:58 am",In front of this home. Customer states his can was missed this am.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000577&type=new_cs180228212504&viewRole=,DPU000000577,Completed,"July 17, 2018 11:56 am",basin outside of 1 w main street is backing up and flooding the area during rains. rerouted from DPU000000445,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000576&type=new_cs180228212904&viewRole=,DPU000000576,Assigned,"July 17, 2018 11:50 am",citizen needs basin fixed that's causing overflow of stormwater,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003093&type=new_cs180221194656&viewRole=,DPW000003093,Assigned,"July 17, 2018 11:45 am",The branches are growing in the power line. They also hang low in the street. Please cut back,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003091&type=new_cs180221190731&viewRole=,DPW000003091,Assigned,"July 17, 2018 11:34 am","Requesting ""No Parking"" signs in the 2200 block of East Clay Street on both sides of the street. Cars are being parked on the north side of the street on the corners on either side of the Bike Share stands and cars are parking on the south side of the street even though there is a white triangle indicating no parking (see attached photo). These cars obstruct the view of oncoming vehicles.",,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPU000000575&type=new_cs180228212904&viewRole=,DPU000000575,Assigned,"July 17, 2018 11:11 am",Customer request by engineer for drainage on Pawnee. Conditions are stormwater runoff exiting the city right of way onto private property. Would like for someone to come out.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003086&type=new_cs180221194656&viewRole=,DPW000003086,Assigned,"July 17, 2018 10:49 am",Tree ID #12320 is a non-native invasive nuisance tree (Ailanthus) not approved for planting in city tree well. It is on the Marshall Street side of location below. Requesting removal of this tree by the city. City arborist requested I submit this request through 311.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003085&type=new_cs180221194656&viewRole=,DPW000003085,Assigned,"July 17, 2018 10:46 am",Tree ID #14421 is a non-native invasive ailanthus tree not approved for a city tree well. Requesting the city to remove this tree. Arborist requested I submit this request through 311. This tree is located on the west side (20th Street side) of the location below.,,,,,,,,
https://www.rva311.com/rvaone/Requests/ViewRequestDetail?requestId=DPW000003084&type=new_cs180221194656&viewRole=,DPW000003084,Assigned,"July 17, 2018 10:43 am","Requesting city to remove ""nuisance"" (non-native invasive mulberry tree) from city tree well. The tree is on the Broad Street side (north) of the location. Arborist requested that I submit this request through 311.",,,,,,,,
